18:90:d8:dc:2b:2e,-72,-70,-72
34:8a:ae:6b:5e:6e,-73,-61,-64,-62,-45,-65,-64,-66,-65,-65,-64,-63,-65,-63,-62
18:d6:c7:4d:3b:ec,-65,-63,-62,-62,-63,-64,-64,-63,-62,-62,-62,-62,-64,-64,-63,-62,-62,-62,-63,-63,-62,-64,-64,-65,-64,-66,-64,-63,-63,-63,-68,-65,-64
c4:09:38:6d:3b:09,-48,-49,-49,-50,-49,-50,-49,-49,-49,-49,-50,-50,-51,-49,-49,-52,-49,-48,-50,-49,-48,-48,-48,-47,-48,-48,-52,-48,-50,-49,-48,-50,-50,-50,-52
f8:ab:05:4f:90:86,-58,-61,-60,-58,-61,-59,-59,-60,-57,-88,-58,-58,-59,-59,-59,-58,-58,-62,-62,-56,-58,-59,-62,-58,-59,-56,-58,-60,-65,-59
C2:3B:C4:50:F8:6B,-85,-83,-83,-90,-91,-82,-81,-92,-88,-88,-83,-83,-82,-89,-83,-82,-89,-83,-83,-82,-89,-83
CF:27:BE:19:4E:31,-62,-61,-62,-62,-62,-65,-64,-65,-63,-63,-65,-65,-64,-62,-63,-65,-65,-65,-62,-62,-62,-62,-63,-65,-63,-63,-63,-63,-62,-62,-63,-63,-63,-63,-62
CA:D9:80:DE:59:61,-71,-70,-71,-71,-71,-76,-76,-76,-76,-84,-71,-71,-75,-71,-71,-76,-76,-76,-71,-71,-71,-71,-71,-76,-85,-71,-71,-71,-71,-71,-84,-84,-71
CE:F1:1F:F8:97:20,-71,-72,-74,-73,-69,-69,-70,-70,-70,-73,-73,-70,-74,-74,-73,-69,-70,-73,-73,-73,-70,-70,-81,-72,-72,-72,-73,-73,-81,-80
DF:5A:33:2A:96:47,-99,-85,-85,-85,-85,-86,-85,-85,-86,-96,-97
FC:B0:61:E1:7F:E2,-83,-82,-84,-78,-80,-81,-80,-79,-83,-83,-82,-83,-83,-82,-81,-80,-87,-80,-80,-80,-81,-83,-87
DB:4F:6E:19:A2:52,-90,-91,-89,-89,-91,-91,-92,-90,-90,-91,-91,-90,-91,-89,-89,-89,-91,-91,-89,-89,-89,-89,-89,-91,-91,-92,-88,-89,-89,-89,-91,-91,-92
