CF:27:BE:19:4E:31,-60,-63,-64,-64,-63,-63,-64,-64,-63,-63,-64,-63
CA:D9:80:DE:59:61,-76,-78,-82,-77,-79,-78,-78,-77,-81,-78,-81
CE:F1:1F:F8:97:20,-80,-77,-78,-85,-77,-79,-77,-80,-77,-85
FC:B0:61:E1:7F:E2,-79,-81,-80,-80,-79,-81,-79,-79
