CF:27:BE:19:4E:31,-78,-83,-83,-83,-81,-83,-83,-83,-80,-83
CA:D9:80:DE:59:61,-82,-86,-82,-84,-80,-86,-87,-87,-87,-83,-82
CE:F1:1F:F8:97:20,-80,-69,-70,-72,-70,-69,-69,-70,-76,-70,-69,-70
FC:B0:61:E1:7F:E2,-72,-73,-76,-76,-77,-75,-76,-76,-75,-76
