CF:27:BE:19:4E:31,-77,-77,-76,-76,-77,-77,-75,-74,-74,-73,-73,-72,-72,-72,-73,-73,-74,-74,-74,-75,-75,-75,-75,-76,-75,-75,-76,-76,-76,-76,-76,-76,-76,-77,-77
CA:D9:80:DE:59:61,-82,-82,-81,-82,-81,-81,-81,-80,-79,-79,-79,-79,-80,-81,-81,-81,-82,-82,-82,-82,-82,-82,-82,-83,-83,-83,-83
CE:F1:1F:F8:97:20,-76,-71,-70,-69,-69,-67,-67,-66,-66,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-64,-65,-65,-64,-65,-65,-65,-65,-65,-65,-65
FC:B0:61:E1:7F:E2,-85,-88,-86,-84,-83,-83,-81,-81,-80,-79,-79,-80,-81,-81,-81,-82,-82,-82,-81,-81,-81,-81,-81,-81,-82,-82,-82,-81
