CF:27:BE:19:4E:31,-91,-88,-86,-86,-86,-86,-86,-84,-84,-83,-83,-82,-82,-82,-83,-83,-83,-82,-82,-82,-82,-82,-82,-82,-82,-82,-83
CA:D9:80:DE:59:61,-64,-64,-63,-66,-67,-69,-70,-71,-71,-72,-72,-71,-71,-71,-71,-71,-71,-71,-71,-71,-72,-72,-72,-71,-71,-71,-70,-70,-70,-70,-70,-70
CE:F1:1F:F8:97:20,-92,-89,-88,-87,-87,-86,-84,-83,-83,-82,-82,-81,-81,-81,-81,-81,-81,-82,-82,-82,-82,-82,-82,-82,-82,-82,-83,-83
FC:B0:61:E1:7F:E2,-90,-85,-84,-83,-82,-80,-79,-78,-78,-79,-79,-79,-79,-79,-79,-79,-79,-79,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-79,-79,-78,-78,-78
