CF:27:BE:19:4E:31,-76,-76,-76,-78,-79,-80,-80,-81,-80,-80,-80,-79,-79,-79,-80,-80,-80,-80,-80,-80,-80,-80
CA:D9:80:DE:59:61,-90,-89,-90,-87,-85,-83,-82,-81,-81,-82,-82,-81,-80,-80,-79,-79,-79,-79,-79,-79,-80,-80
CE:F1:1F:F8:97:20,-80,-79,-81,-81,-82,-83,-83,-82,-81,-81,-80,-80,-80,-80,-80,-80,-80,-81,-81,-81
FC:B0:61:E1:7F:E2,-62,-63,-63,-63,-62,-62,-61,-61,-61,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-61,-61,-62,-62,-62,-62,-62,-62,-62,-63,-63,-62,-62,-62,-62,-62
