70:0f:6a:de:c1:40,Sheridan Secure Access,-61,-61,-61,-61,-61,-60,-60,-60,-60,-60,-60,-60,-60,-61,-61,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60
70:0f:6a:c8:29:40,Sheridan Secure Access,-76,-76,-76,-76,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-76,-76,-76,-75,-75,-75,-76,-76,-76,-76,-76,-77,-77,-78,-78
70:0f:6a:de:ba:60,Sheridan Secure Access,-80,-80,-79,-79,-80,-80,-80,-80,-80,-80,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80
70:0f:6a:c8:29:40,eduroam,-76,-76,-76,-77,-75
10:bd:18:c6:b7:a0,eduroam,-79,-80,-80,-79,-79,-79,-80,-80,-80,-80,-81,-80,-81,-80,-80,-80,-80,-82,-81,-81,-83,-81
10:bd:18:c6:b7:a0,Sheridan Secure Access,-84,-83,-86,-85,-85,-86,-85,-85,-86,-85,-87,-86,-86,-87,-85,-86,-85,-86,-87,-84,-84,-86,-86
70:0f:6a:de:ba:60,eduroam,-74,-74,-74,-74,-74,-74,-74,-75,-75,-74,-74,-74,-74,-75,-75,-76,-75,-75,-74,-74,-76,-76,-76
