70:0f:6a:de:c1:40,-66,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-66,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69
70:0f:6a:de:ba:60,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-71,-73,-72
70:0f:6a:c8:29:40,-74,-73,-74,-72,-72,-72,-73,-72,-72,-73,-72,-73,-72,-73,-73,-72,-72,-72,-73,-73,-72,-73,-73
10:bd:18:c6:b7:a0,-85,-85
