CF:27:BE:19:4E:31,-85,-73,-77,-78,-79,-76,-84,-88,-86,-84,-86,-81,-78,-89,-84,-88,-84,-91,-95,-80,-77,-82,-83,-84,-85,-83,-89,-89,-90,-87
CA:D9:80:DE:59:61,-62,-73,-66,-68,-69,-84,-82,-76,-73,-71,-70,-72,-70,-76,-69,-75,-75,-75,-75,-73,-71,-71,-67,-67,-72,-73,-73,-72,-67,-68,-68,-71,-69
CE:F1:1F:F8:97:20,-94,-80,-82,-80,-87,-90,-88,-82,-80,-76,-77,-77,-84,-83,-83,-83,-81,-80,-92,-98,-96,-87,-85,-84,-84,-86,-89,-85,-82,-83,-83,-86,-89,-96,-90
FC:B0:61:E1:7F:E2,-83,-68,-78,-78,-80,-84,-82,-78,-76,-77,-78,-76,-76,-75,-84,-87,-86,-87,-76,-78,-77,-76,-74,-75,-75,-76,-88,-89,-85,-85
