CF:27:BE:19:4E:31,-73,-90,-74,-74,-74,-73,-74,-74,-83,-84,-82,-94,-76,-73,-68,-73,-76,-78,-78,-84,-78,-79,-82,-83,-81,-75,-71,-74,-73,-71,-73,-74,-75,-75,-72
CA:D9:80:DE:59:61,-84,-82,-81,-76,-76,-75,-85,-84,-84,-83,-87,-82,-82,-84,-74,-75,-75,-74,-75,-81,-78,-82,-78,-76,-78,-77,-78,-76,-77,-77,-77
CE:F1:1F:F8:97:20,-73,-71,-76,-77,-76,-72,-74,-75,-71,-71,-73,-78,-69,-62,-62,-82,-63,-70,-78,-72,-71,-71,-80,-73,-67,-82,-75,-86,-73,-75,-66,-66
FC:B0:61:E1:7F:E2,-74,-73,-78,-82,-83,-85,-75,-75,-75,-74,-75,-79,-73,-72,-73,-75,-77,-76,-78,-91,-85,-89,-76,-76,-73,-72,-74,-84,-80,-76,-78
