CF:27:BE:19:4E:31,-63,-63,-62,-61,-61,-61,-61,-61,-62,-63,-63,-63,-63,-63,-62,-62,-62,-62,-61,-61,-61,-61,-61,-61,-62,-62,-61,-61,-61,-61,-61,-61
CA:D9:80:DE:59:61,-78,-79,-77,-77,-78,-78,-79,-79,-79,-79,-78,-78,-78,-78,-78,-78,-78,-79,-79,-79,-79,-79,-79
CE:F1:1F:F8:97:20,-74,-77,-76,-76,-75,-75,-74,-74,-77,-78,-78,-77,-77,-77,-77,-77,-78,-77,-77,-77,-77,-77
FC:B0:61:E1:7F:E2,-71,-75,-77,-76,-77,-76,-76,-76,-76,-76,-77,-77,-78,-77,-77,-77,-77,-77,-77,-77,-77,-78
