18:d6:c7:4d:3b:ec,-68,-64,-64,-64,-64,-67,-65,-64,-65,-64
c4:09:38:6d:3b:09,-51,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52,-52
f8:ab:05:4f:90:86,-58,-55,-54,-54,-54,-54,-54,-54,-54
CF:27:BE:19:4E:31,-73,-79,-78,-78,-78,-76,-78,-76,-78,-77,-77,-78
CA:D9:80:DE:59:61,-84,-81,-80,-80,-82,-81,-81,-79,-82,-79
CE:F1:1F:F8:97:20,-73,-72,-72,-74,-72,-73,-73,-72,-74,-74,-73
FC:B0:61:E1:7F:E2,-74,-74,-78,-76,-77,-76,-78,-78,-78,-77
