18:d6:c7:4d:3b:ec,-66,-65,-65,-65,-64,-64,-65,-65,-65,-65
c4:09:38:6d:3b:09,-53,-53,-54,-53,-54,-54,-53,-54,-53,-54,-54,-53
f8:ab:05:4f:90:86,-63,-58,-60,-59,-58,-59,-58,-59,-59
CF:27:BE:19:4E:31,-76,-81,-82,-81,-83,-83,-83,-83,-81,-80,-81,-83
CA:D9:80:DE:59:61,-94,-82,-91,-84,-81,-82,-82,-82,-83,-82
CE:F1:1F:F8:97:20,-78,-77,-79,-76,-76,-77,-76,-78,-77,-76,-78
FC:B0:61:E1:7F:E2,-65,-77,-71,-77,-76,-76,-73,-75,-77,-76,-75
