18:d6:c7:4d:3b:ec,-65,-63,-63,-63,-63,-63,-63,-63,-63
c4:09:38:6d:3b:09,-63,-64,-63,-64,-64,-64,-64,-64,-64,-64,-64,-63
f8:ab:05:4f:90:86,-63,-63,-61,-61,-61,-61,-63,-61,-62,-61
CF:27:BE:19:4E:31,-85,-84,-83,-83,-82,-82,-81,-80,-83,-79
CA:D9:80:DE:59:61,-62,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72
CE:F1:1F:F8:97:20,-94,-87,-85,-85,-83,-83,-84,-85,-85,-86,-85,-85
FC:B0:61:E1:7F:E2,-83,-79,-79,-78,-79,-79,-78,-78,-79,-79
