CF:27:BE:19:4E:31,-86,-90,-89,-90,-90,-88,-89,-90,-89,-88,-89,-88,-88,-89,-90,-90,-90,-90
CA:D9:80:DE:59:61,-68,-73,-72,-71,-69,-73,-73,-71,-67,-69,-68,-70,-69,-73,-69,-69,-73,-68,-71,-69,-69
CE:F1:1F:F8:97:20,-84,-84,-85,-85,-84,-84,-85,-84,-85,-84,-84,-84,-84,-84,-84,-84,-84,-84,-83,-85,-83
FC:B0:61:E1:7F:E2,-72,-71,-75,-71,-71,-76,-75,-75,-75,-72,-77,-72,-73,-71,-75,-76,-76,-76,-71,-76,-76,-76
