CF:27:BE:19:4E:31,-82,-81,-83,-81,-81,-81,-81,-87,-82,-81,-83,-81,-83,-82,-81,-82,-81,-83,-81,-83,-81,-85,-82
CA:D9:80:DE:59:61,-76,-71,-72,-71,-71,-71,-71,-71,-71,-71,-72,-71,-72,-72,-73,-73,-72,-70,-71,-72,-72
CE:F1:1F:F8:97:20,-76,-72,-72,-72,-72,-72,-71,-72,-72,-72,-72,-72,-72,-72,-73,-72,-72,-72,-75,-72,-72
FC:B0:61:E1:7F:E2,-81,-85,-88,-86,-84,-86,-88,-87,-88,-87,-88,-88,-87,-86
