CF:27:BE:19:4E:31,-60,-62,-62,-61,-61,-61,-61,-60,-61,-61,-61,-59,-62,-62,-59,-62,-62,-62,-60,-60,-61,-59,-62
CA:D9:80:DE:59:61,-77,-77,-86,-86,-78,-84,-85,-83,-83,-86,-86,-86,-83,-84,-83
CE:F1:1F:F8:97:20,-79,-75,-76,-76,-77,-77,-75,-75,-72,-77,-73,-76,-76,-76,-75,-77,-75,-76,-77,-77,-76,-77,-76
FC:B0:61:E1:7F:E2,-85,-82,-84,-81,-82,-83,-84,-84,-83,-81,-81,-83,-81
