C2:3B:C4:50:F8:6B,-71,-73,-75,-75,-76,-76,-76,-75,-76,-75,-75,-75,-75,-75,-75,-75,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74
DF:5A:33:2A:96:47,-81,-81,-80,-79,-79,-78,-78,-79,-79,-79,-79,-80,-80,-80,-81,-80,-80,-80,-80,-80,-80,-80,-80,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-82
DB:4F:6E:19:A2:52,-82,-82,-82,-82,-81,-81,-80,-80,-80,-79,-79,-79,-79,-79,-79,-79,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80
