18:90:d8:dc:2b:2e,-74,-75,-75,-73,-73,-74,-73,-73
34:8a:ae:6b:5e:6e,-63,-68,-68,-68,-68,-68,-68,-68,-69,-68
18:d6:c7:4d:3b:ec,-63,-65,-64,-65,-65,-65,-65,-65,-65,-65,-65
c4:09:38:6d:3b:09,-29,-32,-33,-33,-33,-31,-32,-33,-33,-33,-32,-33
f8:ab:05:4f:90:86,-56,-57,-57,-57,-57,-57,-57,-57,-57,-58,-57
