18:90:d8:dc:2b:2e,-65,-61,-62,-63,-63,-61,-61,-62,-62,-61,-61
f8:ab:05:4f:90:86,-63,-63,-63,-64,-65,-64,-63,-64,-63,-64
34:8a:ae:6b:5e:6e,-57,-58,-57,-57,-64,-60,-57,-58
18:d6:c7:4d:3b:ec,-59,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58
c4:09:38:6d:3b:09,-41,-39,-38,-39,-39,-39,-39,-38,-39,-39,-39,-39
