70:0f:6a:de:c1:4f,Sheridan Secure Access,-59,-59,-59,-59,-59,-59,-59,-59,-59,-59,-59,-59,-59,-59,-59,-59,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-59,-60,-60,-60
70:0f:6a:de:c1:40,eduroam,-60,-60,-59,-59,-60,-60,-60,-61,-60,-61,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-61,-61,-61,-61,-61,-61,-61,-61,-60,-60
70:0f:6a:de:c1:41,Sheridan Legacy,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-61,-61,-61,-61,-61,-60,-60,-60,-60,-61,-60,-60
70:0f:6a:de:c1:42,testv,-61,-59,-59,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-61,-61,-61,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-62,-61,-61
70:0f:6a:c2:bb:60,Sheridan Secure Access,-65,-65,-65,-65,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64
70:0f:6a:c2:bb:6f,eduroam,-65,-65,-65,-65,-65,-65,-65,-64,-64,-64,-64,-65,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-65,-65
70:0f:6a:c2:bb:6e,Sheridan Legacy,-65,-65,-65,-65,-64,-64,-64,-64,-64,-64,-64,-65,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64
70:0f:6a:c2:bb:6d,testv,-65,-65,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64
70:0f:6a:c2:bb:6f,Sheridan Secure Access,-66,-65,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-65,-66,-66
70:0f:6a:de:c1:40,Sheridan Secure Access,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67
10:bd:18:5f:cb:9f,Sheridan Secure Access,-66,-67,-67,-67,-68,-68,-67,-67,-67,-67,-67,-66,-66,-67,-67,-67,-67,-67,-67,-67,-66,-67,-67,-66,-66,-67,-67,-67,-67,-67,-67
70:0f:6a:de:c1:4f,eduroam,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67
70:0f:6a:de:c1:4e,Sheridan Legacy,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67
70:0f:6a:de:c1:4d,testv,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66
10:bd:18:5f:cb:92,testv,-67,-68,-67,-67,-67,-67,-67,-66,-67,-67,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-66,-66,-66,-66,-67,-68,-66,-67,-67,-67,-67
10:bd:18:5f:cb:91,Sheridan Legacy,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-68,-66,-67,-65,-68,-68,-67,-66,-67,-67
10:bd:18:5f:cb:90,eduroam,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-65,-65,-65,-67,-68,-67,-67,-67,-67,-67,-67,-67,-67,-67,-68,-68,-68,-68,-67,-67,-67
70:0f:6a:c8:59:6f,Sheridan Secure Access,-68,-68,-68,-68,-68,-68,-69,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-69,-68,-68,-69,-69,-68,-70
70:0f:6a:c2:bb:60,eduroam,-68
70:0f:6a:c8:59:60,Sheridan Secure Access,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-68,-68,-68,-68,-69,-69,-69,-69,-69,-69,-69,-69,-69
70:0f:6a:df:0d:4f,Sheridan Secure Access,-69,-69,-69,-69,-71,-70,-70,-70,-69,-69,-69,-69,-71,-71,-71,-70,-70,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-68
70:0f:6a:c8:59:61,Sheridan Legacy,-69,-68,-68,-69,-69,-68,-68,-68,-68,-68,-71
70:0f:6a:c8:59:6f,eduroam,-70,-70,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-68,-68,-68,-68,-69,-69,-69,-69,-69,-69,-69,-69,-69
70:0f:6a:c8:59:6e,Sheridan Legacy,-70,-70,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-68,-68,-68,-68,-68,-69,-69,-69,-69,-69,-69,-69,-69
70:0f:6a:c8:59:6d,testv,-70,-70,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69,-69
70:0f:6a:df:0d:4f,eduroam,-74,-74,-72,-72,-72,-71,-73,-73,-74,-73,-70,-74,-74,-72,-72,-72,-72,-72,-72,-72,-73,-73,-72,-72,-72,-71,-72,-70,-72,-72,-71,-71,-71
70:0f:6a:df:0d:40,Sheridan Secure Access,-74,-73,-73,-73,-73,-73,-73,-73,-71,-72,-72,-73,-74,-71,-74,-73,-73,-73,-73,-72,-72,-72,-72,-72,-72,-72,-72,-72,-71,-71,-72,-72,-72
70:0f:6a:df:0d:4e,Sheridan Legacy,-74,-73,-72,-72,-73,-73,-73,-72,-73,-73,-73,-73,-72,-72,-72,-72,-73,-73,-73,-73,-71,-71,-71,-71,-70,-72,-72,-72,-72,-72,-72,-72,-73
70:0f:6a:de:ba:6f,Sheridan Secure Access,-74,-74,-74,-74,-73,-72,-72,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-73,-73,-73,-73,-73,-73,-73,-74,-73,-73,-73,-73,-73
70:0f:6a:de:ba:60,eduroam,-74,-74,-74,-73,-74,-74,-75,-74,-75,-74,-76,-75,-75,-74,-74,-74,-74,-74,-74,-74,-73
10:8c:cf:44:c3:32,testv,-74,-75,-75,-75,-75,-75,-75,-74,-74,-74,-74,-74,-73,-74,-74,-74,-75,-74,-76,-74,-75,-74,-75
70:0f:6a:df:0d:4d,testv,-75,-73,-73,-73,-73,-72,-72,-72,-72,-72,-72,-73,-73,-72,-74,-71,-73,-73,-73,-73,-73,-73,-73,-73,-73,-71,-72,-71,-72,-72,-72,-72,-72
