CF:27:BE:19:4E:31,-85,-80,-79,-79,-79,-79,-79,-80,-81,-81,-82,-82,-81,-82,-82,-82,-82,-83,-84,-83,-83,-83,-83,-83,-83,-83,-83,-84,-84,-84
CA:D9:80:DE:59:61,-62,-67,-66,-67,-67,-70,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-73,-73,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-71
CE:F1:1F:F8:97:20,-94,-89,-87,-85,-86,-86,-86,-86,-85,-84,-84,-83,-83,-83,-83,-83,-83,-83,-83,-84,-85,-85,-85,-85,-85,-85,-85,-85,-85,-85,-85,-85,-85,-85,-85
FC:B0:61:E1:7F:E2,-83,-77,-77,-77,-78,-79,-79,-79,-79,-79,-79,-78,-78,-78,-78,-79,-79,-80,-80,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-80
