18:90:d8:dc:2b:2e,-65,-62,-62,-63,-62,-61,-60,-64,-63,-63,-62,-61,-62,-81,-62,-63,-63,-60,-62,-60,-64,-63,-63,-63,-62,-62,-63,-63,-64,-62,-65
f8:ab:05:4f:90:86,-80,-66,-69,-73,-68,-70,-67,-69,-68,-68,-68,-69,-70,-69,-68,-68,-68,-67,-69,-68,-68,-70,-69,-71,-67,-67,-69,-67,-67,-68,-68
34:8a:ae:6b:5e:6e,-73,-59,-58,-60,-61,-61,-60,-60,-60,-59,-40,-78,-58,-60,-58,-61,-58,-60,-58,-60,-61,-61,-58,-60,-60,-58,-61,-60,-58
18:d6:c7:4d:3b:ec,-65,-52,-56,-54,-54,-54,-55,-55,-55,-55,-54,-54,-53,-54,-55,-54,-54,-55,-54,-53,-53,-53,-54,-56,-54,-54,-55,-55,-54,-55,-54,-54,-54
c4:09:38:6d:3b:09,-45,-43,-41,-43,-43,-42,-43,-45,-42,-43,-44,-43,-43,-44,-43,-42,-44,-42,-41,-41,-42,-42,-44,-44,-41,-41,-41,-41,-43,-42,-41,-44,-42,-44,-41
