C2:3B:C4:50:F8:6B,-90,-81,-80,-89,-81,-87,-82,-80,-82,-82
DF:5A:33:2A:96:47,-66,-67,-66,-70,-69,-69,-70,-68,-70,-71,-69
DB:4F:6E:19:A2:52,-78,-78,-77,-78,-77,-77,-77,-78,-78,-76,-78
