C2:3B:C4:50:F8:6B,-90,-89,-90,-90,-89,-89,-90
DF:5A:33:2A:96:47,-81,-80,-82,-83,-83,-82,-82,-83,-82,-83,-82
DB:4F:6E:19:A2:52,-70,-72,-70,-70,-72,-72,-72,-72,-72,-73,-72,-73
