c4:09:38:6d:3b:09,-40,-35,-35,-35,-35,-36,-35,-36,-35,-35,-35,-37
18:d6:c7:4d:3b:ec,-60,-58,-57,-57,-57,-57,-57,-57,-57,-59,-57
18:90:d8:dc:2b:2e,-62,-58,-57,-57,-58,-59,-57,-56,-57,-57,-56
f8:ab:05:4f:90:86,-77,-66,-66,-66,-66,-66,-65,-66,-67
34:8a:ae:6b:5e:6e,-66,-61,-63,-60,-62,-60,-60,-60
