c4:09:38:6d:3b:09,-33,-31,-31,-31,-31,-31,-31,-31,-31,-31,-32,-31
18:d6:c7:4d:3b:ec,-62,-54,-55,-54,-54,-55,-55,-55,-55,-54,-58,-54
18:90:d8:dc:2b:2e,-69,-61,-63,-61,-61,-61,-61,-60,-65,-62,-60
f8:ab:05:4f:90:86,-67,-59,-59,-59,-59,-59,-59,-60,-62,-59,-59
34:8a:ae:6b:5e:6e,-55,-55,-53,-52,-55,-54,-53
