18:90:d8:dc:2b:2e,-68,-64,-64,-64,-64,-63,-64,-64,-64,-63,-64
34:8a:ae:6b:5e:6e,-65,-58,-58,-58,-57,-58,-58,-58
18:d6:c7:4d:3b:ec,-54,-51,-49,-49,-49,-49,-49,-49,-49,-49,-50
c4:09:38:6d:3b:09,-51,-51,-52,-51,-52,-52,-52,-51,-51,-52,-51,-52
C2:3B:C4:50:F8:6B,-90,-81,-80,-89,-81,-87,-82,-80,-82,-82
DF:5A:33:2A:96:47,-66,-67,-66,-70,-69,-69,-70,-68,-70,-71,-69
DB:4F:6E:19:A2:52,-78,-78,-77,-78,-77,-77,-77,-78,-78,-76,-78
