C2:3B:C4:50:F8:6B,-63,-66,-64,-67,-67,-67,-67,-66,-67,-65,-67
DF:5A:33:2A:96:47,-76,-77,-79,-77,-77,-78,-77,-77,-77,-77,-79,-78
DB:4F:6E:19:A2:52,-85,-84,-84,-84,-85,-84,-83,-85,-85,-86,-86
