C2:3B:C4:50:F8:6B,-93,-88,-88,-88,-92,-88,-90
DF:5A:33:2A:96:47,-83,-83,-81,-82,-82,-82,-83,-81,-81,-82,-83
DB:4F:6E:19:A2:52,-73,-70,-69,-70,-69,-69,-70,-69,-70,-70,-70
