C2:3B:C4:50:F8:6B,-73,-77,-74,-73,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-71,-71,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70
DF:5A:33:2A:96:47,-72,-73,-73,-72,-75,-76,-77,-77,-77,-78,-78,-78,-77,-77,-77,-76,-77,-77,-77,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78
DB:4F:6E:19:A2:52,-88,-86,-85,-85,-85,-85,-84,-83,-83,-83,-82,-82,-82,-83,-82,-82,-82,-82,-82,-82,-81,-82,-82,-83,-83,-84,-84,-83,-83
