18:90:d8:dc:2b:2e,-67,-69,-68,-67,-68,-67,-67,-71,-65,-68,-67,-68,-69,-66,-69,-68,-69,-70,-67,-68,-68,-69,-67,-68,-66,-68,-69,-67,-69,-68,-69,-67,-68
34:8a:ae:6b:5e:6e,-65,-67,-63,-64,-67,-62,-66,-64,-62,-64,-65,-65,-65,-65,-64
18:d6:c7:4d:3b:ec,-74,-60,-60,-61,-61,-60,-60,-59,-62,-61,-59,-60,-61,-60,-59,-58,-60,-59,-59,-59,-59,-59,-58,-61,-62,-61,-61,-59,-59,-59
c4:09:38:6d:3b:09,-52,-49,-49,-48,-48,-48,-48,-51,-49,-48,-49,-47,-47,-49,-47,-47,-48,-49,-49,-48,-49,-49,-48,-49,-50,-49,-48,-49,-49,-49,-48,-49,-48,-48,-50
f8:ab:05:4f:90:86,-54,-53,-53,-53,-53,-54,-52,-52,-53,-52,-53,-54,-53,-52,-53,-51,-52,-52,-53,-53,-53,-51,-52,-51,-53
C2:3B:C4:50:F8:6B,-94,-90,-93,-88,-94,-99,-98,-92,-98
CF:27:BE:19:4E:31,-82,-96,-85,-85,-80,-71,-74,-78,-78,-82,-84,-78,-80,-84,-83,-80,-82,-80,-82,-81,-88,-84,-77,-88,-80,-82,-82,-99,-89,-80,-92,-88,-79,-78,-84
CA:D9:80:DE:59:61,-76,-67,-66,-67,-78,-74,-70,-74,-81,-72,-71,-70,-73,-73,-67,-67,-66,-66,-66,-75,-71,-72,-70,-68,-70,-72,-67,-72,-68,-71,-71
CE:F1:1F:F8:97:20,-76,-73,-68,-71,-72,-70,-73,-68,-69,-82,-76,-71,-73,-72,-71,-72,-72,-72,-71,-73,-70,-72,-72,-70,-72,-71,-71,-73,-68,-71,-73,-70
DF:5A:33:2A:96:47,-91,-82,-80,-80,-91,-89,-82,-89,-87,-88,-89,-82,-83,-84,-84,-88,-85,-95,-88,-99,-87,-87,-87,-93,-78,-78,-82,-80,-78,-78,-81
DB:4F:6E:19:A2:52,-77,-80,-83,-84,-86,-81,-86,-80,-82,-79,-78,-80,-80,-76,-81,-82,-82,-82,-89,-82,-82,-77,-78,-76,-76,-79,-82,-86,-84,-80,-90,-80
FC:B0:61:E1:7F:E2,-81,-89,-86,-93,-94,-100,-81,-81,-81,-81,-82,-84,-89,-93,-92,-91,-95,-91,-84,-83,-79,-91
C2:3B:C4:50:F8:6B,-94,-90,-93,-88,-94,-99,-98,-92,-98
CF:27:BE:19:4E:31,-82,-96,-85,-85,-80,-71,-74,-78,-78,-82,-84,-78,-80,-84,-83,-80,-82,-80,-82,-81,-88,-84,-77,-88,-80,-82,-82,-99,-89,-80,-92,-88,-79,-78,-84
CA:D9:80:DE:59:61,-76,-67,-66,-67,-78,-74,-70,-74,-81,-72,-71,-70,-73,-73,-67,-67,-66,-66,-66,-75,-71,-72,-70,-68,-70,-72,-67,-72,-68,-71,-71
CE:F1:1F:F8:97:20,-76,-73,-68,-71,-72,-70,-73,-68,-69,-82,-76,-71,-73,-72,-71,-72,-72,-72,-71,-73,-70,-72,-72,-70,-72,-71,-71,-73,-68,-71,-73,-70
DF:5A:33:2A:96:47,-91,-82,-80,-80,-91,-89,-82,-89,-87,-88,-89,-82,-83,-84,-84,-88,-85,-95,-88,-99,-87,-87,-87,-93,-78,-78,-82,-80,-78,-78,-81
DB:4F:6E:19:A2:52,-77,-80,-83,-84,-86,-81,-86,-80,-82,-79,-78,-80,-80,-76,-81,-82,-82,-82,-89,-82,-82,-77,-78,-76,-76,-79,-82,-86,-84,-80,-90,-80
FC:B0:61:E1:7F:E2,-81,-89,-86,-93,-94,-100,-81,-81,-81,-81,-82,-84,-89,-93,-92,-91,-95,-91,-84,-83,-79,-91
