18:90:d8:dc:2b:2e,-75,-74,-75,-75,-53,-73,-74,-74,-71,-72,-72,-74,-73,-73
34:8a:ae:6b:5e:6e,-65,-61,-59,-61,-62,-62,-61,-62,-61,-60,-60,-61,-62,-63,-63,-65,-62,-62,-62,-60,-63,-64,-61,-63
18:d6:c7:4d:3b:ec,-65,-65,-65,-64,-64,-65,-67,-66,-67,-65,-66,-68,-66,-66,-66,-65,-65,-65,-63,-64,-64,-63,-63,-63,-63,-64,-66,-64,-64
c4:09:38:6d:3b:09,-41,-42,-43,-42,-45,-43,-40,-42,-45,-43,-42,-44,-45,-43,-43,-44,-42,-44,-42,-43,-47,-42,-43,-43,-45,-44,-44,-43,-43,-44,-45,-43,-46,-45,-44
f8:ab:05:4f:90:86,-51,-45,-50,-50,-50,-52,-51,-52,-54,-51,-52,-53,-51,-51,-52,-53,-53,-50,-51,-54,-51,-51,-51,-50,-50,-52,-53,-52,-52,-51,-50
C2:3B:C4:50:F8:6B,-83,-79,-78,-82,-80,-80,-81,-84,-86,-86,-86,-83,-84,-82,-81,-81,-81,-84,-86,-86,-85,-80,-81,-82,-82,-82
CF:27:BE:19:4E:31,-60,-58,-58,-58,-61,-63,-62,-62,-62,-60,-62,-62,-62,-62,-62,-62,-62,-62,-63,-63,-64,-64,-62,-62,-63,-62,-61,-61,-60,-62,-62,-64,-63,-64,-64
CA:D9:80:DE:59:61,-77,-80,-75,-91,-91,-91,-84,-81,-83,-85,-88,-82,-92,-93,-95,-96,-93,-81,-82,-84,-83,-76,-95
CE:F1:1F:F8:97:20,-79,-67,-66,-73,-67,-82,-82,-83,-78,-77,-79,-78,-80,-69,-69,-69,-69,-71,-86,-88,-82,-85,-92,-78,-80,-78,-79,-68,-68,-67,-70,-83,-84,-85
DF:5A:33:2A:96:47,-91,-86,-83,-83,-83,-83,-88,-88,-87,-87,-86,-83,-83,-84,-83,-87,-88,-87,-88,-89,-87,-84,-83
DB:4F:6E:19:A2:52,-96,-94,-97,-94,-88,-89,-89,-92,-95,-100,-91,-96,-94
FC:B0:61:E1:7F:E2,-85,-79,-77,-82,-85,-80,-80,-79,-80,-79,-84,-82,-94,-89,-90,-87,-89,-90,-91,-89
C2:3B:C4:50:F8:6B,-83,-79,-78,-82,-80,-80,-81,-84,-86,-86,-86,-83,-84,-82,-81,-81,-81,-84,-86,-86,-85,-80,-81,-82,-82,-82
CF:27:BE:19:4E:31,-60,-58,-58,-58,-61,-63,-62,-62,-62,-60,-62,-62,-62,-62,-62,-62,-62,-62,-63,-63,-64,-64,-62,-62,-63,-62,-61,-61,-60,-62,-62,-64,-63,-64,-64
CA:D9:80:DE:59:61,-77,-80,-75,-91,-91,-91,-84,-81,-83,-85,-88,-82,-92,-93,-95,-96,-93,-81,-82,-84,-83,-76,-95
CE:F1:1F:F8:97:20,-79,-67,-66,-73,-67,-82,-82,-83,-78,-77,-79,-78,-80,-69,-69,-69,-69,-71,-86,-88,-82,-85,-92,-78,-80,-78,-79,-68,-68,-67,-70,-83,-84,-85
DF:5A:33:2A:96:47,-91,-86,-83,-83,-83,-83,-88,-88,-87,-87,-86,-83,-83,-84,-83,-87,-88,-87,-88,-89,-87,-84,-83
DB:4F:6E:19:A2:52,-96,-94,-97,-94,-88,-89,-89,-92,-95,-100,-91,-96,-94
FC:B0:61:E1:7F:E2,-85,-79,-77,-82,-85,-80,-80,-79,-80,-79,-84,-82,-94,-89,-90,-87,-89,-90,-91,-89
