70:0f:6a:de:ba:60,-71,-74,-74,-73,-74,-73,-74,-73,-74,-73,-74,-74,-74,-74,-74,-71,-74,-73,-74,-73,-74,-74,-74,-74,-73,-74,-74,-74,-73,-73
70:0f:6a:de:c1:40,-72,-73,-73,-72,-73,-72,-73,-72,-73,-72,-73,-72,-73,-73,-72,-73,-72,-72
70:0f:6a:c8:29:40,-73,-77,-77,-77,-73,-77,-76,-76,-76,-77,-77,-77,-77,-76,-77,-76,-77,-77,-77,-77,-75,-77,-77
10:bd:18:c6:b7:a0,-83,-81,-81,-81,-81,-83,-82,-82,-81,-82,-82,-81,-81,-81
