70:0f:6a:de:c1:40,-63,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-66,-68,-68,-68,-68,-68,-68,-68,-67,-63,-68,-68,-67,-68,-68,-68,-68,-68,-68,-68,-68,-68
70:0f:6a:c8:29:40,-72,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-72
70:0f:6a:de:ba:60,-76,-77,-77,-77,-77,-77,-77,-76,-77,-77,-77,-77,-77,-77,-77,-77,-76,-77
10:bd:18:c6:b7:a0,-81,-79,-79,-80,-79,-80,-79,-79,-79,-79,-79,-79,-79,-81
