18:d6:c7:4d:3b:ec,-54,-65,-64,-65,-63,-65,-65,-64,-62,-62
c4:09:38:6d:3b:09,-53,-52,-50,-51,-51,-50,-50,-52,-53,-51,-50,-51
f8:ab:05:4f:90:86,-72,-58,-57,-58,-58,-58,-58,-60,-58,-57
CF:27:BE:19:4E:31,-77,-79,-78,-78,-79,-78,-78,-78,-79,-79
CA:D9:80:DE:59:61,-80,-76,-79,-77,-76,-79,-79,-79,-77,-78,-78,-77
CE:F1:1F:F8:97:20,-76,-73,-74,-73,-73,-74,-73,-73,-72,-80,-73
FC:B0:61:E1:7F:E2,-79,-74,-74,-74,-74,-74,-75,-76,-74,-75,-74
