18:d6:c7:4d:3b:ec,-62,-65,-65,-65,-65,-65,-65,-65,-65,-65
c4:09:38:6d:3b:09,-52,-54,-54,-55,-55,-55,-55,-54,-55,-55,-55,-55
f8:ab:05:4f:90:86,-49,-52,-52,-52,-52,-52,-52,-52,-52,-52,-51
CF:27:BE:19:4E:31,-74,-75,-75,-76,-75,-75,-77,-76,-76,-71,-78
CA:D9:80:DE:59:61,-76,-82,-82,-81,-81,-81,-84,-82,-82,-81,-82
CE:F1:1F:F8:97:20,-80,-75,-72,-70,-71,-72,-72,-72,-72,-71,-71,-73
FC:B0:61:E1:7F:E2,-76,-79,-77,-78,-78,-79,-78,-77,-79
