18:d6:c7:4d:3b:ec,-63,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61
c4:09:38:6d:3b:09,-54,-52,-50,-53,-51,-50,-51,-52,-51,-51,-50,-51
f8:ab:05:4f:90:86,-59,-58,-58,-58,-58,-58,-58,-58,-58,-56
CF:27:BE:19:4E:31,-81,-82,-85,-84,-87,-85,-85,-85,-82
CA:D9:80:DE:59:61,-60,-66,-64,-64,-68,-65,-67,-67,-67,-67,-68,-67
CE:F1:1F:F8:97:20,-80,-82,-83,-83,-82,-82,-82,-83,-83,-83
FC:B0:61:E1:7F:E2,-72,-76,-75,-76,-73,-75,-77,-74,-76,-76
