C2:3B:C4:50:F8:6B,-77,-75,-74,-74,-73,-73,-73,-74,-73,-73,-73,-73,-73,-73,-72,-72,-72,-72,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-74,-74,-74,-75,-75,-75,-75
DF:5A:33:2A:96:47,-71,-68,-66,-68,-69,-70,-71,-72,-73,-74,-74,-75,-74,-74,-74,-74,-74,-74,-73,-73,-73,-72,-72,-72,-73,-73,-73,-73,-73,-73,-72,-72,-72,-72
DB:4F:6E:19:A2:52,-77,-77,-79,-81,-81,-82,-82,-83,-83,-82,-82,-82,-82,-82,-82,-82,-81,-81,-81,-81,-81,-81,-82,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81
