70:0f:6a:de:c1:4f,Sheridan Secure Access,-59,-61,-61,-60,-60,-59,-60,-60,-60,-60,-60,-59,-59,-60,-60,-60,-60,-60,-60,-60,-60,-60,-59,-59,-60,-60,-60,-60,-60,-60,-60,-60,-60,-61,-61
70:0f:6a:c2:bb:60,Sheridan Secure Access,-63,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-64,-64,-64,-64,-64,-64,-64,-64
70:0f:6a:c2:bb:6e,Sheridan Legacy,-64,-64,-64,-64,-64,-64,-64,-65,-65,-65,-65,-65,-65,-64,-64,-64,-64,-64,-64,-64,-63,-63,-63,-63,-63,-63,-63,-64,-64,-64,-65,-65,-65,-65,-65
70:0f:6a:c2:bb:6f,eduroam,-64,-64,-65,-65,-65,-64,-64,-65,-65,-65,-65,-65,-65,-64,-64,-64,-64,-64,-64,-64,-63,-63,-63,-63,-63,-63,-63,-64,-65,-64,-64,-64,-64,-64,-64
70:0f:6a:c2:bb:6f,Sheridan Secure Access,-64,-64,-66,-66,-67,-67,-67,-66,-66,-65,-65,-65,-65,-65,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-66,-66,-67,-66,-66,-66,-66,-67,-66,-65,-65
70:0f:6a:c2:bb:60,eduroam,-64,-65,-66,-67,-67,-67,-67,-67,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-68,-67,-67,-68,-67,-66,-65
70:0f:6a:c8:59:6f,Sheridan Secure Access,-64,-66,-66,-66,-66,-66,-67,-67,-67,-67,-66,-66,-66,-66,-66,-67,-67,-67,-65,-65,-66,-66,-67,-65,-66,-64,-67,-67,-65,-66,-65
70:0f:6a:c2:bb:61,Sheridan Legacy,-64,-64,-66,-66,-67,-67,-67,-66,-66,-65,-65,-66,-65,-65,-66,-67,-67,-67,-66,-67,-67,-67,-67,-67,-67,-66,-67,-66,-66,-65,-65
70:0f:6a:c2:bb:6d,testv,-65,-65,-65,-65,-65,-64,-64,-64,-65,-65,-65,-64,-64,-64,-64,-64,-63,-64,-64,-64,-63,-63,-63,-63,-63,-63,-63,-64,-64,-64,-64,-65,-65,-65,-65
70:0f:6a:de:c1:4e,Sheridan Legacy,-65,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67
70:0f:6a:de:c1:4d,testv,-65,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67
70:0f:6a:de:c1:40,Sheridan Secure Access,-65,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-68,-68,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67
70:0f:6a:de:c1:4f,eduroam,-65,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67
10:bd:18:5f:cb:9f,Sheridan Secure Access,-67,-68,-68,-66,-66,-68,-67,-67,-67,-67,-67,-67,-67,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-68,-67,-67,-66,-66,-66
70:0f:6a:df:0d:41,Sheridan Legacy,-67,-68,-66,-69,-68,-67,-69,-68,-68,-68,-68,-69,-66,-68,-68,-67,-69,-69
10:bd:18:5f:cb:91,Sheridan Legacy,-68,-68,-68,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-66,-67,-66,-67,-67,-67,-67,-67,-68,-67,-67,-67,-67
70:0f:6a:df:0d:42,testv,-68,-68,-68,-68,-68,-68,-69,-71,-70,-69,-69,-68,-69,-68,-68,-68,-68,-68,-69,-69,-68,-67,-68,-68
10:bd:18:5f:cb:90,eduroam,-69,-69,-68,-67,-67,-67,-67,-67,-67,-67,-67,-66,-67,-67,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-68,-67,-67,-67,-67,-67
70:0f:6a:df:0d:4f,Sheridan Secure Access,-69,-67,-67,-65,-70,-69,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-67,-67,-68,-68,-66,-66,-68,-67
70:0f:6a:df:0d:40,eduroam,-69,-68,-69,-69,-69,-69,-68,-68,-68,-69,-69,-70,-68,-67,-68,-69,-68,-68,-68,-68,-69
70:0f:6a:df:0d:40,Sheridan Secure Access,-72,-72,-72,-71,-72,-69,-70,-70,-72,-71,-71,-72,-71,-71,-71,-71,-71,-71,-70,-71,-71,-71,-71,-71,-71,-71,-70,-72,-72,-72,-72,-72,-72,-71,-69
70:0f:6a:df:0d:4f,eduroam,-72,-71,-71,-71,-70,-71,-71,-71,-72,-69,-69,-71,-70,-70,-71,-71,-71,-71,-71,-71,-71,-70,-72,-69,-71,-71,-71,-71,-72,-72,-70,-70,-71,-71,-69
70:0f:6a:df:0d:4e,Sheridan Legacy,-72,-70,-71,-71,-71,-71,-70,-70,-72,-70,-70,-72,-71,-71,-71,-71,-71,-71,-71,-70,-71,-70,-71,-70,-72,-72,-71,-71,-72,-72,-71,-71,-71,-71,-68
70:0f:6a:df:0d:4d,testv,-72,-71,-71,-71,-71,-71,-71,-70,-71,-70,-70,-71,-71,-70,-72,-71,-71,-71,-71,-71,-71,-70,-71,-70,-72,-72,-72,-72,-72,-72,-71,-71,-71,-71,-69
10:bd:18:5f:cb:9f,eduroam,-73,-76,-75,-75,-74,-74,-74,-74,-74,-75,-74,-74,-74,-74,-74,-74,-74,-74,-74,-75,-75,-74,-74,-74,-74,-74,-73
10:bd:18:5f:cb:9e,Sheridan Legacy,-73,-74,-76,-76,-74,-72,-74,-74,-74,-74,-73,-72,-74,-73,-74,-75,-73
10:bd:18:c6:b7:a1,Sheridan Legacy,-76,-75,-75,-75,-74,-74,-74,-74,-73,-74,-74,-74,-76,-74,-73,-73,-73,-74,-74,-74,-74,-74,-76,-75,-75,-74,-74,-74,-74,-74,-74,-74
10:bd:18:c6:b7:af,Sheridan Secure Access,-76,-75,-75,-75,-74,-74,-74,-73,-73,-73,-73,-73,-74,-75,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-75,-74,-74,-74,-74,-74
70:0f:6a:c8:59:6f,eduroam,-77,-75,-73,-73,-73,-74,-74,-73,-73,-73,-75,-75,-75,-75,-75,-75,-74,-74,-74,-74,-73,-73,-75,-74,-74,-74,-74,-74,-74,-73,-73,-72,-73,-73,-73
70:0f:6a:c8:59:6d,testv,-77,-75,-73,-73,-73,-74,-74,-73,-73,-73,-75,-75,-74,-74,-74,-74,-74,-74,-74,-73,-73,-73,-75,-74,-74,-74,-74,-74,-74,-73,-73,-72,-72,-72,-73
70:0f:6a:c8:59:6e,Sheridan Legacy,-77,-75,-73,-73,-73,-74,-74,-73,-73,-73,-75,-75,-74,-74,-74,-74,-74,-74,-74,-73,-73,-73,-75,-74,-74,-74,-74,-74,-74,-73,-73,-72,-72,-73,-73
70:0f:6a:c8:59:60,Sheridan Secure Access,-77,-75,-73,-73,-73,-74,-73,-73,-73,-73,-75,-74,-74,-74,-74,-74,-74,-74,-74,-73,-73,-73,-74,-74,-74,-74,-74,-74,-74,-73,-72,-72,-72,-72,-74
70:0f:6a:c8:29:4d,testv,-79,-79,-79,-79,-78,-78,-80,-80,-80,-80,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-78,-77,-78,-79,-78,-78,-78,-78,-78,-78
