CF:27:BE:19:4E:31,-78,-79,-79,-78,-78,-77,-77,-76,-75,-79
CA:D9:80:DE:59:61,-66,-71,-70,-70,-71,-71,-71,-70,-71,-70,-69,-71
CE:F1:1F:F8:97:20,-73,-74,-74,-74,-73,-74,-72,-73,-74
FC:B0:61:E1:7F:E2,-64,-70,-69,-70,-69,-67,-69,-69
