CF:27:BE:19:4E:31,-61,-62,-64,-63,-63,-63,-62,-63,-64,-62,-63,-63
CA:D9:80:DE:59:61,-75,-79,-77,-81,-82,-82,-78,-82
CE:F1:1F:F8:97:20,-72,-72,-72,-72,-72,-72,-73,-74,-72,-73,-73
FC:B0:61:E1:7F:E2,-74,-76,-76,-76,-76,-74,-77,-76,-77,-77
