18:90:d8:dc:2b:2e,-57,-43,-42,-42,-42,-42,-41,-42,-43,-43,-44,-43,-41,-43,-40,-42,-41,-42,-44,-41,-43,-43,-44,-43,-43,-43,-44,-44,-43,-43,-42,-42,-41,-42
34:8a:ae:6b:5e:6e,-58,-58,-59,-58,-57,-61,-58,-61,-56,-66,-68,-58
18:d6:c7:4d:3b:ec,-39,-38,-38,-39,-38,-37,-38,-39,-37,-37,-39,-38,-38,-38,-38,-37,-38,-37,-38,-37,-37,-39,-38,-36,-37,-39,-38,-39,-38,-37,-37,-38,-37,-38
c4:09:38:6d:3b:09,-61,-57,-61,-60,-58,-61,-60,-60,-60,-60,-60,-60,-59,-60,-59,-60,-60,-59,-60,-59,-59,-58,-59,-61,-58,-59,-58,-59,-58,-59,-60,-59,-58,-58,-59
f8:ab:05:4f:90:86,-77,-67,-66,-67,-66,-63,-67,-68,-64,-66,-66,-63,-67,-68,-67,-66,-67,-68,-68,-66,-67
