18:90:d8:dc:2b:2e,-68,-58,-57,-58,-57,-58,-57,-57,-57,-62,-57,-57,-60,-57,-59,-57,-57,-57,-57,-58,-57,-57,-58
34:8a:ae:6b:5e:6e,-70,-59,-59,-59,-64,-60,-59,-60,-59,-59,-60,-59,-61,-59,-59,-59,-59
18:d6:c7:4d:3b:ec,-59,-56,-56,-55,-56,-56,-57,-55,-56,-56,-56,-56,-55,-56,-57,-56,-55,-55,-56,-55,-55
c4:09:38:6d:3b:09,-31,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-29,-30,-30,-30,-30
f8:ab:05:4f:90:86,-67,-63,-64,-63,-64,-63,-63,-64,-63,-63,-64,-63,-63,-64,-63,-63,-63,-63,-63,-63
