CF:27:BE:19:4E:31,-75,-76,-79,-79,-78,-78,-78,-78,-78,-78,-77,-78,-79,-78,-76,-78,-77,-78,-78,-78,-78
CA:D9:80:DE:59:61,-74,-71,-72,-71,-72,-72,-71,-72,-71,-72,-74,-72,-72,-73,-72,-73,-71,-71,-73,-72,-71,-72,-72
CE:F1:1F:F8:97:20,-82,-84,-86,-85,-85,-84,-85,-84,-84,-84,-83,-85
FC:B0:61:E1:7F:E2,-62,-63,-62,-62,-61,-62,-61,-62,-62,-62,-61,-61,-63,-61,-62,-62,-62,-62,-62,-62,-62
