CF:27:BE:19:4E:31,-74,-76,-76,-74,-75,-76,-76,-75,-76,-76,-76,-76,-76,-76,-74,-76,-74,-71,-75,-77,-73
CA:D9:80:DE:59:61,-76,-83,-83,-76,-84,-82,-84,-82,-83,-83,-83,-76,-83,-83,-83,-82,-83,-85
CE:F1:1F:F8:97:20,-72,-72,-73,-72,-71,-71,-73,-73,-72,-71,-70,-71,-73,-72,-73,-72,-72,-73,-73,-71,-73,-71,-73
FC:B0:61:E1:7F:E2,-75,-75,-76,-76,-74,-76,-74,-75,-77,-74,-76,-75,-75,-76,-75,-75,-75,-76,-75,-75,-75
