18:90:d8:dc:2b:2e,-63,-63,-63,-63,-64,-64,-63,-64,-63,-64
34:8a:ae:6b:5e:6e,-58,-60,-60,-60,-59,-60
18:d6:c7:4d:3b:ec,-55,-52,-53,-53,-53,-53,-52,-53,-52,-53,-53,-52
c4:09:38:6d:3b:09,-55,-54,-54,-54,-54,-54,-55,-54,-54,-54,-54,-54
C2:3B:C4:50:F8:6B,-84,-82,-81,-80,-81,-80,-82,-82,-81,-79,-80,-80
DF:5A:33:2A:96:47,-71,-68,-67,-68,-68,-67,-65,-67,-67,-67
DB:4F:6E:19:A2:52,-87,-85,-83,-83,-83,-84,-84,-84,-87,-84
