C2:3B:C4:50:F8:6B,-84,-83,-84,-83,-86,-86,-86,-88,-85,-86,-87,-86,-88,-90,-78,-85,-84,-87,-82,-80,-81,-83,-82,-83,-83,-82,-82
CF:27:BE:19:4E:31,-68,-68,-68,-76,-73,-72,-72,-72,-72,-72,-72,-72,-72,-72,-68,-70,-71,-71,-71,-71,-69,-70,-83,-76,-84,-74,-72,-82,-80,-83,-74,-73,-85,-84,-73
CA:D9:80:DE:59:61,-81,-80,-80,-83,-86,-82,-82,-82,-82,-82,-86,-80,-83,-92,-92,-81,-83,-82,-81,-84,-88,-81,-82,-80,-80,-82,-81,-82,-83,-80,-80,-80
CE:F1:1F:F8:97:20,-75,-71,-72,-68,-68,-76,-68,-68,-68,-68,-69,-69,-77,-77,-70,-75,-75,-75,-71,-71,-74,-74,-70,-64,-74,-68,-68,-65,-65,-65,-68
DF:5A:33:2A:96:47,-87,-87,-87,-88,-92,-87,-86,-87,-92,-92,-92,-86,-88,-100,-101,-88,-88,-94,-93,-94,-93,-97,-94,-91,-86,-93,-93
FC:B0:61:E1:7F:E2,-74,-74,-75,-97,-76,-76,-76,-101,-76,-76,-90,-87,-85,-82,-77,-77,-78,-79,-78,-95,-93
DB:4F:6E:19:A2:52,-96,-95,-94,-94,-94,-94,-93,-96,-95,-95,-93,-95,-95,-95,-95,-94,-98,-98,-90,-91,-91,-89,-95,-93,-93,-90,-89,-92,-90,-92
