C2:3B:C4:50:F8:6B,-82,-92,-88,-92,-91,-85,-85,-90,-89,-90,-85,-90,-84,-84
CF:27:BE:19:4E:31,-74,-75,-73,-80,-80,-82,-82,-88,-86,-86,-76,-73,-75,-76,-75,-72,-72,-87,-87,-83,-84,-76,-76,-77,-76,-74,-76,-76,-85,-88,-87,-84,-82,-80
CA:D9:80:DE:59:61,-77,-83,-78,-75,-76,-75,-81,-81,-77,-79,-79,-82,-81,-81,-82,-74,-74,-74,-82,-82,-82,-82,-82,-82,-82,-84,-79,-75,-76,-83,-83,-83,-83,-84,-80
CE:F1:1F:F8:97:20,-85,-76,-78,-74,-80,-79,-78,-79,-80,-69,-70,-69,-70,-70,-74,-74,-74,-74,-79,-79,-78,-78,-69,-71,-70,-72,-80,-84,-85,-85,-85,-84,-84,-74
DF:5A:33:2A:96:47,-88,-89,-89,-103,-92,-88,-96,-91,-92,-85,-86,-96,-95,-92,-91
DB:4F:6E:19:A2:52,-84,-85,-79,-83,-80,-81,-83,-84,-85,-83,-87,-87,-87,-83,-84,-83,-84,-83,-83,-86,-86,-86,-84,-88,-87,-86,-85,-85,-85,-85,-85,-86
FC:B0:61:E1:7F:E2,-83,-83,-85,-76,-76,-77,-74,-73,-74,-86,-86,-86,-88,-77,-76,-76,-76,-75,-74,-77,-77,-90,-91,-91,-93,-93,-79,-79
