C2:3B:C4:50:F8:6B,-95,-97,-89,-93,-87,-90,-90,-89,-89,-89,-91,-90,-89,-90,-90,-91
CF:27:BE:19:4E:31,-80,-81,-77,-80,-77,-79,-79,-90,-81,-82,-77,-77,-77,-93,-78,-77,-77,-76,-85,-77,-77,-89,-88,-88,-76,-76,-77
CA:D9:80:DE:59:61,-72,-73,-80,-88,-71,-72,-81,-76,-89,-76,-75,-72,-72,-70,-71,-72,-72,-72,-74,-75,-71,-72,-73,-71,-71,-71,-71,-71,-72,-70,-68,-72,-72,-71,-70
CE:F1:1F:F8:97:20,-74,-73,-71,-68,-66,-66,-72,-74,-84,-84,-82,-71,-71,-66,-69,-69,-65,-70,-69,-69,-69,-70,-69,-69,-70
DF:5A:33:2A:96:47,-92,-104,-96,-89,-88,-81,-82,-82,-82,-85,-92,-84,-82,-80,-80,-93,-85,-86,-93,-92,-86,-85,-85,-92,-91,-85,-84
FC:B0:61:E1:7F:E2,-64,-68,-68,-67,-64,-70,-68,-65,-76,-66,-71,-69,-65,-65,-68,-68,-68,-68,-68,-68,-65,-69,-69,-65,-68,-70,-70,-66
DB:4F:6E:19:A2:52,-86,-88,-83,-84,-88,-84,-86,-90,-91,-81,-81,-82,-82,-87,-82,-83,-83,-82,-89,-89,-82,-82,-82,-83,-90,-92,-90,-82,-82,-83
