C2:3B:C4:50:F8:6B,-59,-58,-59,-58,-58,-58,-58,-59,-59,-59,-59,-59,-59,-59,-59,-58,-59,-59,-59,-59,-59,-58,-59
DF:5A:33:2A:96:47,-85,-89,-88,-89,-90,-91,-90,-88,-90,-90,-89,-88,-88,-88,-86
DB:4F:6E:19:A2:52,-97,-97,-97,-92,-95,-97,-95,-96,-97,-94,-97,-97
