C2:3B:C4:50:F8:6B,-91,-86,-84,-87,-86,-87,-85,-87,-87,-86
DF:5A:33:2A:96:47,-74,-76,-73,-74,-77,-75,-76,-77,-76,-72,-77,-74,-77,-77,-76,-77,-76,-77,-72,-77,-72
DB:4F:6E:19:A2:52,-58,-60,-61,-61,-62,-61,-61,-61,-60,-61,-61,-59,-61,-61,-61,-61,-61,-58,-61,-61,-61,-61,-61
