C2:3B:C4:50:F8:6B,-73,-66,-66,-66,-65,-66,-65,-66,-66,-66,-66,-66,-66,-65,-66,-66,-65,-65,-66,-65,-65,-66
DF:5A:33:2A:96:47,-72,-73,-75,-75,-75,-75,-74,-74,-74,-75,-75,-72,-75,-72,-74,-75,-74,-75,-74,-75,-75,-75,-72
DB:4F:6E:19:A2:52,-73,-76,-78,-80,-80,-80,-79,-79,-79,-79,-80,-78,-80,-77,-80,-74,-79,-80,-80,-78,-79
