e8:2c:6d:0d:ee:a2,-89,-89,-90
44:e9:dd:4f:50:ea,-84,-83,-82,-84,-77,-82,-80,-78,-79,-80,-77,-82,-83,-76,-80,-83,-79,-83,-79
7a:08:4f:42:96:f9,-90,-89,-88,-89
f0:82:61:46:9e:a9,-77,-75,-73,-72,-71,-73,-72,-72,-71,-73,-71,-74,-72,-74,-75,-91,-70,-73,-89,-74,-72
98:da:c4:52:b7:d6,-88,-89
54:64:d9:f7:ac:50,-76,-74,-76,-75,-74,-75,-74,-75,-74,-74,-75,-75,-75,-75,-77,-75,-73,-77
42:c7:29:f6:96:90,-89,-88
88:ad:43:cf:e7:38,-87,-83,-81,-76,-76,-82,-80,-78,-81
9e:da:c4:52:b7:d6,-88,-89
50:c7:bf:a2:64:6f,-81,-83,-84,-86,-82
fa:8f:ca:67:f3:1c,-89,-90,-90
f8:ab:05:4f:90:86,-73,-69,-74,-61,-69,-70,-76,-70,-70,-70,-68,-71,-70,-70,-69,-68,-68,-69,-69,-68,-70,-68
f8:ab:05:53:94:b6,-92
40:f2:01:f8:5d:c7,-87,-88
b4:75:0e:69:57:f3,-89
f8:ab:05:4f:90:87,-92,-92,-92,-92,-93,-93,-93,-92,-91,-92,-90,-92
3c:90:66:e1:d3:68,-90,-91
90:72:82:f2:08:76,-94,-90,-84,-85,-86,-89,-88,-88,-87,-86,-89,-85
40:65:a3:a8:a7:4e,-88
5c:8f:e0:5a:a6:77,-88
3c:90:66:cd:44:3e,-86,-86,-88,-87,-89
62:e3:27:a1:06:14,-91,-84,-84
40:f2:01:ee:c3:8b,-87
58:d5:6e:a9:68:33,-85,-76,-76,-77,-76,-76,-74,-75,-74,-73,-75,-76,-74,-74,-75
88:71:b1:a5:38:00,-90,-87,-90
30:e1:71:45:49:43,-90,-87
84:a1:d1:55:7d:1e,-87,-91,-88
88:a6:c6:7b:0b:5e,-87,-86,-87,-88,-85,-85,-86,-88,-84,-87,-87,-88,-84,-86,-86,-86,-86,-86,-84,-86,-87,-86,-86,-86,-86,-86,-87,-86,-87
18:a6:f7:bc:ed:39,-90,-85,-78,-78,-79,-80,-80,-78,-79,-77,-77,-79,-78,-77,-77,-76,-77,-79
ec:ad:e0:d4:e8:f8,-85,-84,-85,-86,-85,-84,-85,-84,-80,-85,-81,-83,-81,-82,-82,-81,-81,-80,-86,-83,-85,-84,-82,-81,-80,-83,-83,-81
