18:d6:c7:4d:3b:ec,-60,-57,-61,-60,-59,-60,-56,-59,-57,-56,-56,-57,-56,-57,-58,-57,-57,-55,-56,-57,-57,-57,-58,-56,-57,-56,-57,-55,-57,-57,-58,-60,-56
c4:09:38:6d:3b:09,-65,-65,-60,-59,-60,-60,-64,-63,-61,-59,-63,-62,-61,-61,-61,-63,-65,-63,-63,-60,-62,-60,-61,-59,-62,-60,-61,-62,-61,-62,-62,-61,-60,-59,-63
f8:ab:05:4f:90:86,-69,-63,-61,-63,-59,-62,-61,-58,-58,-60,-57,-59,-59,-59,-61,-58,-60,-60,-57,-58,-60,-58,-61,-61,-61,-62,-62,-62,-59,-61,-58,-59,-60
