C2:3B:C4:50:F8:6B,-59,-59,-60,-59,-59,-59,-60,-59,-58,-59,-58,-59
DF:5A:33:2A:96:47,-85,-87,-90,-90,-88,-88,-88,-88
DB:4F:6E:19:A2:52,-97,-96,-93,-92,-94,-92,-92
