C2:3B:C4:50:F8:6B,-80,-77,-75,-80,-77,-76,-75,-78,-75,-76,-77
DF:5A:33:2A:96:47,-71,-65,-65,-61,-66,-65,-65,-66,-64,-64,-63,-64
DB:4F:6E:19:A2:52,-86,-78,-78,-78,-78,-79,-79,-83,-78,-79,-78
