C2:3B:C4:50:F8:6B,-92,-89,-89,-94,-90,-92,-91,-95,-89,-94,-92,-93,-93,-95
CF:27:BE:19:4E:31,-87,-92,-103,-102,-91,-91,-91,-103,-104
CA:D9:80:DE:59:61,-78,-72,-82,-83,-83,-82,-82,-81,-73,-73,-73,-73,-73,-83,-82,-82,-83,-83,-82,-81,-82,-81,-73,-73,-73
CE:F1:1F:F8:97:20,-96,-95,-97,-90,-94,-93,-87,-87,-88,-91,-89,-90,-97,-98,-92,-88,-87,-87,-88,-90,-89,-89,-97
DF:5A:33:2A:96:47,-81,-76,-76,-80,-73,-74,-75,-72,-80,-78,-76,-73,-75,-74,-75,-76,-71,-71,-70,-71,-74,-75,-73,-73,-73,-76,-76,-76,-74
DB:4F:6E:19:A2:52,-72,-76,-71,-79,-72,-73,-74,-71,-74,-76,-77,-76,-86,-88,-84,-83,-72,-72,-72,-72,-72,-76,-76,-77,-77,-83,-83,-84,-82,-87
FC:B0:61:E1:7F:E2,-89,-90,-91,-93,-91,-95,-96,-90,-90,-93,-93,-93,-93,-95,-96,-94,-90,-93,-94,-93,-91
