C2:3B:C4:50:F8:6B,-82,-76,-77,-70,-83,-80,-74,-76,-76,-75,-74,-75,-77,-73,-73,-73,-82,-81,-74,-74,-74,-74,-74,-73,-73,-74,-73,-81
CF:27:BE:19:4E:31,-88,-92,-90,-89,-89,-91,-89,-87,-90,-89,-89,-90,-90,-90,-89,-93,-86,-86,-90,-90,-91,-86,-90,-90,-95,-97,-91
CA:D9:80:DE:59:61,-100,-98,-102,-97,-93,-99,-98,-102,-102,-97,-102
CE:F1:1F:F8:97:20,-90,-90,-96,-99,-97,-90,-95,-94,-96,-96,-97,-96,-97
DF:5A:33:2A:96:47,-89,-100,-95,-92,-92,-100,-84,-83,-84,-85,-84,-83,-87,-82,-83,-82,-99,-101,-96,-87,-89,-84,-86,-88,-86,-84,-85,-84,-94,-102
DB:4F:6E:19:A2:52,-85,-85,-90,-91,-89,-90,-86,-87,-88,-89,-86,-90,-98,-100,-93,-89,-88,-88,-88,-94,-91,-91,-92,-95,-106,-88,-88,-89
FC:B0:61:E1:7F:E2,-93,-90,-95,-93,-96,-93,-95,-93,-99,-100
