C2:3B:C4:50:F8:6B,-84,-80,-91,-79,-78,-78,-77,-76,-79,-83,-86,-85,-92,-89,-89,-87,-88,-86
CF:27:BE:19:4E:31,-88,-91,-90,-98,-97,-98,-89,-97,-92,-92,-96,-93,-87,-88,-83,-84,-86,-88,-86,-84,-87,-80,-78,-79,-83,-84,-84,-84,-91
CA:D9:80:DE:59:61,-77,-79,-83,-78,-88,-88,-88,-80,-80,-79,-81,-91,-84,-80,-86,-84,-78,-83,-83,-84,-87,-90,-89,-85,-86,-81,-78,-78,-79,-81
CE:F1:1F:F8:97:20,-98,-91,-88,-91,-90,-89,-90,-91,-92,-91,-92,-91,-91,-93,-92,-85,-92,-100,-103,-94,-99,-99,-100,-90
DF:5A:33:2A:96:47,-82,-81,-73,-73,-73,-74,-80,-83,-83,-83,-82,-80,-79,-79,-79,-79,-81,-77,-80,-77,-85,-73,-74,-74
FC:B0:61:E1:7F:E2,-79,-78,-90,-82,-86,-85,-86,-97,-93,-82,-81,-81,-79,-81,-80,-85,-90,-86,-86,-84,-84,-84,-83
DB:4F:6E:19:A2:52,-64,-70,-71,-73,-76,-75,-69,-72,-73,-72,-73,-72,-76,-80,-87,-70,-74,-75,-78,-77,-72,-83,-74,-75,-79,-75,-79,-81,-68
