C2:3B:C4:50:F8:6B,-63,-66,-68,-67,-74,-60,-59,-60,-62,-62,-65,-64,-64,-65,-71,-70,-67,-67,-67,-64,-60,-62,-63,-64,-65,-65,-64,-72
CF:27:BE:19:4E:31,-91,-77,-79,-78,-92,-84,-87,-86,-84,-86,-77,-77,-77,-77,-85,-86,-86,-84
CA:D9:80:DE:59:61,-91,-94,-96,-96,-92,-92,-92,-96,-95,-93,-94,-92
CE:F1:1F:F8:97:20,-95,-85,-86,-93,-94,-93,-92,-92,-89,-89,-90,-90,-86,-85,-87,-86,-86,-90,-93,-91,-91,-89,-88,-89,-88,-87,-85
DF:5A:33:2A:96:47,-78,-83,-84,-80,-80,-82,-82,-82,-82,-83,-82,-80,-80,-81,-80,-80,-81,-81,-80,-83,-83,-83,-83,-83
DB:4F:6E:19:A2:52,-72,-74,-75,-75,-74,-82,-83,-82,-82,-83,-81,-81,-82,-82,-81,-75,-75,-75,-75,-76,-83,-81,-83,-83,-83,-83,-82,-82,-82,-75
FC:B0:61:E1:7F:E2,-98,-98,-100,-96,-95,-98,-96,-98,-100,-96
