C2:3B:C4:50:F8:6B,-61,-61,-58,-62,-60,-57,-62,-66,-58,-57,-64,-57,-57,-56,-66,-56,-62,-60,-58,-57,-67,-65,-67,-60,-61,-60,-59,-67,-60,-56
DF:5A:33:2A:96:47,-83,-90,-85,-80,-85,-80,-89,-87,-83,-85,-86,-88,-87,-84,-89,-86,-88,-84,-97,-85,-84,-88,-80,-79,-87,-82,-82,-83,-87
DB:4F:6E:19:A2:52,-89,-86,-101,-89,-92,-90,-100,-92,-94,-84,-87,-87,-87,-88,-98,-91,-92,-84,-87,-89,-85
