C2:3B:C4:50:F8:6B,-62,-72,-71,-66,-71,-71,-70,-71,-70,-68
DF:5A:33:2A:96:47,-78,-78,-79,-79,-79,-79,-79,-78,-78,-79
DB:4F:6E:19:A2:52,-88,-89,-87,-89,-89,-89,-87,-88,-87
