C2:3B:C4:50:F8:6B,-91,-91,-92
DF:5A:33:2A:96:47,-68,-68,-69,-71,-68,-70,-70,-71,-68,-71,-71,-70
DB:4F:6E:19:A2:52,-82,-81,-84,-83,-79,-80,-81,-85,-84,-84
